,F,N,Plate-IFU,g,i,r,u,z
7465,16.1434,18.8905,b'9871-3702',389.423,1124.06,775.421,92.0137,1486.08
7466,19.8642,29.0683,b'9871-3703',181.863,350.672,282.684,79.1344,396.234
7467,0.930473,1.33025,b'9871-3704',255.113,796.356,547.26,53.5054,1028.02
7468,74.2577,107.057,b'9871-6101',1031.82,2087.07,1630.74,357.805,2447.71
7469,1.39966,3.38987,b'9871-6102',243.929,851.683,552.02,55.6863,1061.8
7470,22.9953,35.2708,b'9871-6103',302.429,665.919,497.035,105.34,839.688
7471,11.8658,18.7186,b'9871-6104',559.851,1700.9,1148.66,150.937,2276.84
7472,35.5935,55.3183,b'9871-9101',328.622,658.441,511.322,140.921,740.845
7473,-0.725164,-0.434436,b'9871-9102',128.215,519.535,342.745,36.8807,626.681
7474,91.57,132.486,b'9872-12701',815.055,1306.28,1084.17,399.796,1352.51
7475,10.9188,13.7125,b'9872-12702',134.337,300.991,216.342,51.7462,268.305
7476,-14.0831,1.00003,b'9872-12703',3494.46,6938.8,4507.97,4907.8,6185.04
7477,0.0,0.0,b'9872-12704',249.485,494.856,353.674,127.328,606.348
7478,1.7185,5.58904,b'9872-12705',231.183,812.317,513.571,64.103,1067.26
7479,25.6721,32.4201,b'9872-1901',298.784,630.55,486.784,108.527,719.941
7480,1.1396,3.79778,b'9872-1902',99.1864,286.352,199.626,26.0037,376.334
7481,6.50875,12.3661,b'9872-3701',479.734,1369.94,950.754,120.081,1751.48
7482,31.7783,36.7279,b'9872-3702',222.031,411.681,329.685,96.7403,458.393
7483,-0.124046,9.13325,b'9872-3703',460.943,1082.74,811.528,139.172,1248.12
7484,19.9538,25.022,b'9872-3704',287.392,745.493,526.817,81.3484,895.224
7485,54.7646,84.0228,b'9872-6101',831.272,1966.32,1373.03,362.037,2236.25
7486,30.2446,40.9848,b'9872-6102',282.308,452.574,378.709,119.801,713.807
7487,9.25416,9.93474,b'9872-6103',198.113,473.588,284.498,132.504,377.011
7488,27.3772,38.7374,b'9872-6104',243.282,501.091,425.055,61.7204,335.966
7489,101.381,136.734,b'9872-9101',1170.06,3044.86,2023.3,362.046,3397.81
7490,33.1451,81.2309,b'9872-9102',1029.36,2578.61,1846.9,349.078,3218.59
7491,0.34406,2.61279,b'9873-12701',186.887,497.346,363.58,40.9774,639.222
7492,2.10426,4.98758,b'9873-12702',113.868,254.622,201.258,38.4682,292.406
7493,1.41787,4.5666,b'9873-12703',407.94,1167.78,821.233,94.8692,1475.87
7494,0.611815,2.40774,b'9873-12704',151.634,411.476,300.947,40.9534,482.725
7495,1.1688,3.1944,b'9873-12705',350.047,1003.13,704.12,87.1917,1248.59
7496,1.96274,3.85945,b'9873-1901',469.52,1378.37,955.803,110.06,1815.14
7497,1.39156,3.86871,b'9873-1902',419.626,1285.81,880.689,91.9988,1696.21
7498,0.316166,1.8298,b'9873-3701',155.713,426.265,310.589,54.9811,484.759
7499,0.181568,2.39763,b'9873-3702',100.928,248.449,188.168,23.9558,247.845
7500,1.32662,3.55691,b'9873-3703',396.296,1187.45,819.962,81.1343,1578.92
7501,0.324483,1.03551,b'9873-3704',77.1176,186.443,141.649,25.6419,194.102
7502,0.648727,1.32791,b'9873-6101',149.214,402.973,289.249,33.0928,503.293
7503,-0.573212,0.899247,b'9873-6102',136.854,375.173,266.105,44.3913,422.814
7504,0.257979,3.27277,b'9873-6103',374.331,1118.46,771.82,72.8711,1416.38
7505,2.0887,6.34305,b'9873-6104',621.122,1827.12,1236.58,138.2,2380.24
7506,0.319239,2.87978,b'9873-9101',258.694,739.294,517.307,61.7461,952.047
7507,0.545549,2.21479,b'9873-9102',74.4465,178.485,134.972,23.7353,191.091
7508,-0.16005,2.75828,b'9874-12701',126.432,303.021,222.017,41.1118,340.129
7509,2.03368,-0.476799,b'9874-12702',109.784,369.146,213.866,138.561,155.981
7510,0.274652,2.98055,b'9874-12703',201.256,504.402,373.489,48.2412,568.202
7511,0.432217,4.18588,b'9874-12704',261.548,706.62,532.895,114.705,807.134
7512,-0.476191,6.4347,b'9874-12705',580.452,1689.86,1182.23,125.667,2196.38
7513,3.38736,3.06318,b'9874-1901',431.343,1230.63,880.057,118.586,1592.65
7514,2.42469,9.19632,b'9874-1902',940.201,2706.52,1913.57,195.74,3458.06
7515,0.911742,4.37798,b'9874-3701',552.263,1670.53,1151.37,105.966,2174.73
7516,0.0,0.0,b'9874-3702',696.089,2058.15,1441.7,156.013,2601.67
7517,7.27377e-06,-1.50112e-05,b'9874-3703',555.899,1753.36,1169.44,126.02,2245.9
7518,1.05178,4.41665,b'9874-3704',512.108,1358.51,992.9,128.139,1725.26
7519,0.42448,4.23279,b'9874-6101',364.98,956.236,696.519,113.006,1078.42
7520,0.18047,2.09764,b'9874-6102',76.8278,177.885,136.318,8.2998,190.91
7521,-0.0271151,1.81168,b'9874-6103',107.749,247.731,188.728,52.5586,249.899
7522,0.553741,1.78519,b'9874-6104',155.496,417.187,302.897,41.6575,516.922
7523,0.427205,8.76137,b'9874-9101',676.592,1784.95,1302.47,222.995,2351.75
7524,-0.65087,9.23008,b'9874-9102',623.097,1679.64,1190.64,156.408,1981.49
7525,0.60601,3.96131,b'9875-12701',222.166,564.431,410.479,73.219,699.06
7526,0.378818,0.586505,b'9875-12702',67.0173,184.462,132.698,22.4315,234.631
7527,0.638588,4.92085,b'9875-12703',103.578,247.65,180.121,18.6371,265.117
7528,7.25345,10.7868,b'9875-12704',320.973,1002.35,679.668,118.665,1029.64
7529,0.906199,6.29571,b'9875-12705',579.979,1660.99,1165.62,142.991,2125.09
7530,0.929682,2.97663,b'9875-1901',268.411,755.511,533.214,57.6082,956.827
7531,0.289251,2.74505,b'9875-1902',151.964,396.312,283.647,43.4668,501.995
7532,-1.30493,-7.57605,b'9875-3701',175.101,562.575,320.245,36.4559,571.033
7533,0.94088,2.19406,b'9875-3702',189.435,561.718,393.083,37.7946,709.109
7534,1.18113,3.51479,b'9875-3703',435.864,1294.43,914.731,108.829,1637.63
7535,0.210783,1.99818,b'9875-3704',119.939,308.127,225.701,23.2206,385.15
7536,8.74146,15.2539,b'9875-6101',316.331,870.016,598.297,91.6802,1155.55
7537,1.30137,1.78597,b'9875-6102',276.597,777.51,548.75,70.43,943.859
7538,0.376438,1.60243,b'9875-6103',74.9771,203.855,143.372,23.779,269.958
7539,0.903624,1.55265,b'9875-6104',398.642,1112.61,753.259,117.665,1349.27
7540,0.337607,2.39908,b'9875-9101',194.694,513.064,368.033,47.4265,625.028
7541,0.548608,2.76333,b'9875-9102',280.823,803.741,556.324,80.8674,982.372
7542,9.38232,40.7452,b'9876-12701',337.529,509.562,439.496,145.042,-84.6905
7543,2.32226,7.0012,b'9876-12702',522.459,1449.52,1039.61,146.909,1984.66
7544,7.92302,23.4559,b'9876-12703',1654.14,4919.86,3348.41,330.59,6322.14
7545,-1.80577,0.828102,b'9876-12704',87.8701,156.998,135.202,67.1394,0.713346
7546,57.6684,68.9619,b'9876-12705',311.118,684.702,449.266,160.419,425.669
7547,0.228331,0.816535,b'9876-1901',102.28,262.825,193.41,34.5002,326.991
7548,1.98195,3.99196,b'9876-1902',154.416,422.066,303.158,36.4162,549.475
7549,2.66202,7.0399,b'9876-3701',179.905,421.587,311.602,94.6332,394.998
7550,48.5302,56.3978,b'9876-3702',274.744,534.138,414.232,130.857,702.152
7551,37.3065,55.0463,b'9876-3703',395.487,679.34,561.134,153.67,932.714
7552,1.47682,5.75434,b'9876-3704',432.583,1192.49,850.788,100.824,1439.76
7553,66.7376,88.6487,b'9876-6101',684.038,1246.6,986.021,223.877,1286.54
7554,0.449391,2.9006,b'9876-6102',246.506,663.948,488.767,65.0189,851.02
7555,0.311963,4.22802,b'9876-6103',183.402,552.353,348.388,32.7539,598.068
7556,0.498263,1.42453,b'9876-6104',127.48,317.822,190.494,35.0078,282.269
7557,1.65212,8.02996,b'9876-9101',433.777,1322.7,808.156,152.656,1417.66
7558,1.49231,7.22286,b'9876-9102',532.59,1441.71,1036.47,135.671,1749.3
7559,1.06706,4.48791,b'9877-12701',530.941,1540.18,1070.99,110.371,1936.84
7560,0.913411,2.53595,b'9877-12702',237.854,541.703,407.76,75.2133,642.339
7561,-0.0182516,2.20897,b'9877-12703',141.172,361.302,260.661,58.6744,358.796
7562,1.34092,4.65213,b'9877-12705',371.711,1049.75,743.678,79.7491,1346.22
7563,1.7208,3.02655,b'9877-1901',353.214,1034.15,722.301,87.735,1346.11
7564,-6.16065e-05,0.0132996,b'9877-1902',87.7689,263.148,179.872,18.4615,354.681
7565,3.21928,4.47361,b'9877-3701',100.447,225.863,165.062,38.8365,287.341
7566,1.70432,10.4807,b'9877-3702',375.02,803.382,630.274,105.027,941.544
7567,0.20169,4.53088,b'9877-3703',207.908,493.918,360.095,51.3158,535.1
7568,-0.348693,0.970468,b'9877-3704',141.838,375.218,273.039,33.1873,455.73
7569,3.70729,6.78487,b'9877-6101',113.756,288.128,210.02,32.537,369.644
7570,0.476971,5.02043,b'9877-6102',441.708,1290.72,907.242,93.7074,1678.33
7571,1.30754,4.65227,b'9877-6103',342.144,968.452,689.488,82.184,1232.7
7572,0.284656,1.13844,b'9877-6104',89.3908,229.502,172.482,26.4526,276.62
7573,0.235665,1.22599,b'9877-9101',82.7262,227.736,162.019,25.8795,236.272
7574,0.59712,6.12555,b'9877-9102',353.414,849.894,632.663,90.1855,1076.92
7575,143.02,207.79,b'9878-12701',1253.44,2471.29,1868.06,475.947,2463.84
7576,20.6088,26.4063,b'9878-12702',381.816,1000.18,684.064,93.6929,1179.18
7577,12.7484,18.9737,b'9878-12703',162.52,309.84,230.703,80.0634,319.188
7578,13.7107,17.1733,b'9878-12704',597.235,1732.93,1194.89,190.011,2212.98
7579,21.7381,32.5605,b'9878-12705',343.446,867.288,601.641,98.541,1117.15
7580,0.90189,7.80672,b'9878-1901',598.588,1551.72,1140.47,142.35,1924.49
7581,1.77545,1.87709,b'9878-1902',337.098,969.951,679.911,78.2597,1234.84
7582,-1.29973,4.03799,b'9878-3701',537.545,1758.47,1199.3,102.687,2135.94
7583,16.4354,26.529,b'9878-3702',474.595,1309.94,927.983,155.827,1486.4
7584,5.34059,20.1259,b'9878-3703',817.026,2491.73,1715.83,200.315,3192.76
7585,3.90354,5.91705,b'9878-3704',81.3383,191.941,141.657,27.515,216.279
7586,56.2298,70.2558,b'9878-6101',1443.39,4056.8,2857.02,353.435,5101.33
7587,0.0,0.0,b'9878-6102',285.361,911.959,627.926,58.0303,1143.86
7588,1.74778,19.9243,b'9878-6103',1008.45,2916.18,1984.71,281.064,3799.52
7589,1.11151,3.15631,b'9878-6104',316.649,965.292,670.165,73.5169,1207.46
7590,12.5632,19.5959,b'9878-9101',125.099,229.709,184.945,46.1754,226.347
7591,0.0,0.0,b'9878-9102',222.877,418.778,323.345,89.2733,480.57
7592,2.08869,2.17428,b'9879-12701',230.306,773.281,535.781,65.3962,1082.22
7593,6.18858,10.3172,b'9879-12703',449.629,1533.11,984.519,111.159,1975.69
7594,21.2359,35.2649,b'9879-12704',340.808,818.519,575.807,120.957,876.442
7595,60.3629,69.2061,b'9879-12705',393.282,1216.21,564.575,218.615,1012.74
7596,0.18599,3.60549,b'9879-1901',257.034,682.159,482.987,63.8781,828.119
7597,0.0150702,3.59155,b'9879-1902',373.66,1050.0,731.18,85.1763,1285.59
7598,0.0,0.0,b'9879-3701',87.4342,213.97,146.61,34.5256,237.913
7599,0.726909,5.51729,b'9879-3702',250.458,668.473,457.045,63.5883,787.253
7600,62.8885,84.8832,b'9879-3703',536.522,1073.66,832.326,211.037,1254.28
7601,6.84783,9.06852,b'9879-3704',244.446,702.945,504.112,64.3201,912.173
7602,16.8342,18.6304,b'9879-6101',169.124,325.353,247.164,53.945,309.786
7603,67.4764,101.603,b'9879-6102',913.417,2081.52,1556.47,294.208,2473.45
7604,0.413717,4.3171,b'9879-6103',284.516,711.504,517.534,81.3038,787.652
7605,2.92948,8.9306,b'9879-6104',267.945,642.864,363.149,88.2733,260.926
7606,34.3169,48.3606,b'9879-9101',668.121,1357.57,1083.36,233.216,1512.09
7607,0.0,0.0,b'9879-9102',644.681,1432.88,945.748,543.285,584.111
7608,2.09626,7.46269,b'9880-12701',1151.43,3428.63,1611.16,238.233,4197.85
7609,3.22677,14.4433,b'9880-12702',369.687,812.759,598.051,197.98,1173.37
7610,0.706155,5.80291,b'9880-12703',127.015,429.33,184.369,124.904,393.953
7611,0.392618,5.3045,b'9880-12704',458.248,1195.6,863.402,152.519,1594.14
7612,4.27607,22.7951,b'9880-12705',1302.67,3494.84,2473.88,343.72,4314.85
7613,0.950257,0.96226,b'9880-1901',75.5633,208.422,148.777,24.7462,262.369
7614,1.0549,1.78963,b'9880-1902',253.694,767.28,529.14,51.2887,1009.52
7615,2.44731,7.57122,b'9880-3701',4588.67,9754.83,6676.73,1860.27,4812.91
7616,0.453726,3.24931,b'9880-3702',366.392,1027.0,732.398,80.5774,1251.54
7617,0.396432,3.27628,b'9880-3703',276.257,737.436,530.161,68.0262,887.572
7618,0.156776,2.5701,b'9880-3704',91.8841,199.38,152.72,33.1636,203.469
7619,0.211988,3.41575,b'9880-6101',246.236,644.717,470.289,80.588,848.308
7620,0.163999,3.49738,b'9880-6102',349.506,965.789,679.486,95.9673,1229.99
7621,2.20153,7.74423,b'9880-6103',623.564,1918.51,1309.68,179.356,2409.19
7622,0.231781,2.61437,b'9880-6104',169.736,455.395,340.378,74.8333,479.653
7623,2.61319,10.2526,b'9880-9101',102.088,407.762,189.405,109.613,332.585
7624,0.317753,0.910045,b'9880-9102',165.804,464.83,307.34,42.3911,566.149
7625,160.389,202.281,b'9881-12701',1286.9,2374.41,1858.24,540.878,2690.81
7626,16.4742,22.2796,b'9881-12702',337.74,895.121,640.273,114.843,1167.77
7627,4.02354,7.03525,b'9881-12703',1098.87,3445.97,2303.87,251.579,4495.27
7628,20.466,35.6013,b'9881-12704',922.39,2641.24,1843.59,293.12,3317.11
7629,54.4481,97.4524,b'9881-12705',1175.38,3068.41,2153.46,383.256,3384.55
7630,3.71119,8.35396,b'9881-1901',202.292,519.217,379.534,57.0978,649.858
7631,2.63372,9.16707,b'9881-1902',477.421,1293.78,927.995,123.257,1627.03
7632,10.5308,15.9023,b'9881-3701',218.703,796.987,502.697,86.3586,937.983
7633,0.0,0.0,b'9881-3702',793.063,1926.94,1412.8,274.812,2383.53
7634,1.14943,5.63857,b'9881-3703',542.17,1608.25,1113.72,131.013,2020.36
7635,3.93378,7.10957,b'9881-3704',855.559,2572.13,1773.08,192.9,3376.82
7636,4.25516,7.67159,b'9881-6101',306.698,943.549,640.559,102.883,1247.98
7637,130.201,195.517,b'9881-6102',1712.66,4187.21,2993.54,531.336,5006.95
7638,4.08754,6.09938,b'9881-6103',625.239,2218.05,1415.72,170.215,2865.57
7639,1.83159,11.4285,b'9881-6104',1336.76,4254.78,2826.37,328.617,5036.68
7640,6.70816,18.42,b'9881-9101',1497.37,4550.04,3118.31,408.834,5805.53
7641,136.397,161.461,b'9881-9102',529.842,618.479,451.96,525.025,462.736
7642,29.0718,48.3575,b'9882-12701',494.519,1192.42,892.038,179.026,1312.13
7643,86.1166,118.748,b'9882-12702',718.403,1471.39,1083.46,273.993,1508.53
7644,11.1729,24.2335,b'9882-12703',472.088,1346.89,936.428,127.728,1630.02
7645,27.3097,32.3684,b'9882-12704',214.934,436.052,331.452,121.228,507.403
7646,76.211,115.241,b'9882-12705',1145.31,2793.1,1994.73,429.749,3384.99
7647,0.0,1.39057,b'9882-1901',234.35,697.465,469.404,58.5677,1084.14
7648,1.09141,3.12129,b'9882-1902',451.865,1385.14,951.57,96.0613,1794.98
7649,3.87159,10.4944,b'9882-3701',987.92,2960.83,2065.48,219.408,3762.66
7650,1.19087,7.47273,b'9882-3702',295.705,814.413,591.39,71.3019,1016.65
7651,1.38363,5.52052,b'9882-3703',237.647,714.081,484.419,53.8829,954.699
7652,5.22434,11.516,b'9882-3704',1210.04,3778.46,2586.81,251.39,4953.48
7653,4.4977,5.40869,b'9882-6101',105.519,254.663,186.68,60.3934,243.209
7654,13.2233,11.2571,b'9882-6102',170.682,334.445,263.238,66.3124,425.68
7655,6.87501,14.3951,b'9882-6103',955.877,2957.86,1986.12,210.468,3772.06
7656,2.00169,6.90729,b'9882-6104',384.696,1169.79,792.889,114.854,1423.51
7657,5.38846,19.4264,b'9882-9101',1992.18,6893.49,4508.41,334.524,9455.42
7658,2.9929,7.04944,b'9882-9102',316.204,918.94,634.524,125.869,1235.39
7659,0.0,0.0,b'9883-12701',325.573,1019.5,655.739,131.152,1151.18
7660,0.0,15.3217,b'9883-12702',689.042,2070.56,1375.0,186.7,2289.85
7661,9.29917,16.638,b'9883-12703',292.48,907.212,600.057,77.2845,1075.47
7662,27.2414,43.0601,b'9883-12704',364.06,958.856,635.122,134.697,1032.37
7663,20.1045,18.5849,b'9883-12705',172.1,349.069,226.865,88.5745,232.8
7664,0.389397,1.07754,b'9883-1901',67.6541,183.433,127.867,19.6101,236.068
7665,0.0,0.0,b'9883-1902',79.22,194.106,141.204,27.0768,250.168
7666,78.3372,123.62,b'9883-3701',828.07,1629.03,1267.63,318.68,1911.55
7667,0.0,0.0,b'9883-3702',217.476,796.871,521.524,38.9143,1050.2
7668,0.159666,3.47895,b'9883-3703',460.125,1515.96,1010.46,80.816,2048.17
7669,5.92763,10.1546,b'9883-3704',124.417,266.409,202.301,47.8679,326.709
7670,0.0,0.0,b'9883-6101',368.616,1427.13,891.445,56.3762,1827.02
7671,3.97098,6.16857,b'9883-6102',75.186,203.963,135.659,24.4086,234.615
7672,0.0,0.0,b'9883-6103',273.729,890.832,605.156,51.5208,1153.16
7673,-0.321231,2.50371,b'9883-6104',383.846,1443.57,942.694,98.5019,1746.5
7674,79.2164,126.593,b'9883-9102',888.94,1936.42,1390.42,335.684,2015.36
7675,0.0,0.0,b'9884-12701',320.229,951.558,637.48,61.8123,1257.74
7676,0.0,0.0,b'9884-12702',774.67,2142.05,1464.1,223.582,2474.64
7677,0.0,0.0,b'9884-12703',448.326,924.004,693.358,161.896,1155.97
7678,0.0,0.0,b'9884-12704',447.713,802.567,622.964,206.997,804.44
7679,0.0,0.0,b'9884-12705',190.686,620.404,396.518,49.8283,781.684
7680,0.0,0.0,b'9884-1901',76.6406,198.484,133.741,29.8595,188.0
7681,0.0,0.0,b'9884-1902',215.208,892.341,584.775,96.7245,1248.81
7682,1.67313,6.12541,b'9884-3701',812.677,2615.57,1754.91,159.001,3432.33
7683,0.0,0.0,b'9884-3702',224.211,775.194,509.395,49.0326,944.446
7684,0.0,0.0,b'9884-3703',345.154,969.801,694.675,79.6985,1236.88
7685,0.0,0.0,b'9884-3704',748.248,2224.52,1534.56,162.533,2956.9
7686,0.0,0.0,b'9884-6101',897.962,2427.5,1655.42,279.122,3054.98
7687,0.0,0.0,b'9884-6102',245.248,951.031,619.874,61.0002,1152.69
7688,0.0,0.0,b'9884-6103',264.277,736.556,517.477,86.3243,908.522
7689,0.0,0.0,b'9884-6104',142.925,533.83,345.678,34.2066,695.268
7690,0.0,0.0,b'9884-9101',396.059,982.47,692.59,114.371,1122.42
7691,0.0,0.0,b'9884-9102',219.784,868.899,571.629,52.4313,1135.56
7692,5.23075,4.27599,b'9885-12701',110.701,326.69,213.012,61.4347,-1.12462
7693,10.8093,4.63534,b'9885-12702',139.824,539.315,231.135,114.036,860.892
7694,2.80216,12.2268,b'9885-12703',1243.55,4158.51,2741.7,321.239,5638.44
7695,2.50252,3.12704,b'9885-12704',97.7649,264.768,190.602,53.9144,458.382
7696,0.0,0.0,b'9885-12705',654.737,2200.42,1407.61,146.32,2887.26
7697,3.68722,8.90298,b'9885-1901',235.899,635.742,463.446,64.1348,800.195
7698,0.288789,-0.118654,b'9885-1902',114.632,388.414,259.187,23.5793,520.642
7699,-0.222304,0.371875,b'9885-3701',176.214,565.757,380.205,32.9954,737.6
7700,1.79422,5.46947,b'9885-3702',101.551,273.667,193.19,33.6976,380.512
7701,3.66753,6.05921,b'9885-3703',489.828,1713.3,1113.1,95.7895,2373.19
7702,2.428,8.39349,b'9885-3704',293.28,842.587,579.667,71.7358,1119.83
7703,19.2808,23.4896,b'9885-6101',184.333,294.335,239.773,62.1356,294.352
7704,2.04096,2.86438,b'9885-6102',830.63,2832.77,1828.99,158.93,3737.07
7705,9.25217,25.8424,b'9885-6103',350.16,920.104,633.765,113.677,1128.99
7706,4.1608,-0.08517,b'9885-6104',481.193,1838.38,1143.51,119.343,2639.53
7707,0.0,0.0,b'9885-9101',245.612,474.233,367.281,105.688,531.629
7708,11.9958,16.681,b'9885-9102',160.386,336.392,254.932,102.283,302.718
7709,39.6389,54.5446,b'9886-12701',895.768,2180.31,1571.41,287.269,2791.74
7710,2.56464,2.73713,b'9886-12702',137.716,393.416,261.434,53.7059,501.279
7711,70.4757,109.902,b'9886-12703',817.625,1602.94,1262.62,428.0,1456.64
7712,16.936,23.283,b'9886-12704',214.119,387.489,313.855,124.2,197.673
7713,106.663,158.866,b'9886-12705',1922.28,4205.77,3146.06,684.847,5352.85
7714,0.0,0.0,b'9886-1901',856.516,3188.97,2011.92,1299.61,4802.13
7715,29.3172,38.8712,b'9886-1902',371.359,963.969,660.084,169.528,1104.16
7716,26.9084,31.0107,b'9886-3701',287.205,449.654,354.583,120.964,305.677
7717,17.7915,26.3658,b'9886-3702',188.324,382.444,277.194,79.8531,391.645
7718,8.8196,4.78988,b'9886-3703',579.107,2042.3,1326.35,103.131,2740.81
7719,87.7935,120.678,b'9886-3704',1140.35,2407.73,1791.38,438.162,2729.0
7720,14.7174,22.342,b'9886-6102',147.23,262.444,210.096,94.2232,296.324
7721,0.0,0.0,b'9886-6103',1164.66,3588.68,2421.9,272.838,4403.45
7722,0.920526,1.7746,b'9886-6104',96.2327,334.891,214.571,21.2041,452.838
7723,26.0512,47.1306,b'9886-9101',312.86,582.667,476.227,135.653,564.736
7724,3.93694,6.34197,b'9886-9102',1439.61,5464.34,3357.11,257.889,7157.62
7725,5.58169,1.70481,b'9887-12701',279.597,919.784,553.305,73.4993,1198.32
7726,0.919351,1.86038,b'9887-12702',419.245,1480.8,912.434,238.445,1995.86
7727,0.905166,-0.467019,b'9887-12703',415.676,1453.44,959.5,99.615,1717.24
7728,2.6109,2.31527,b'9887-12704',493.545,1708.9,1125.86,106.806,2040.41
7729,11.7063,16.8695,b'9887-12705',264.48,800.996,528.518,78.8872,982.04
7730,31.9405,44.8248,b'9887-1901',302.037,817.504,538.203,133.945,1005.57
7731,5.10397,8.20584,b'9887-1902',469.125,1635.6,1069.35,97.4797,2120.86
7732,8.02931,24.4402,b'9887-3701',473.343,1376.6,919.793,129.1,1681.69
7733,2.59544,8.46697,b'9887-3702',642.047,2114.18,1391.97,137.737,2831.91
7734,15.4057,25.3879,b'9887-3703',344.783,1084.56,719.86,102.497,1385.35
7735,3.29117,6.06279,b'9887-3704',231.304,770.822,514.148,61.1539,991.397
7736,4.85727,3.90414,b'9887-6101',455.882,1807.89,1127.66,96.4824,2345.09
7737,4.6651,13.1964,b'9887-6102',1171.99,3680.18,2434.61,279.749,4808.11
7738,2.74859,2.59315,b'9887-6103',96.6649,275.684,194.067,38.9389,318.774
7739,0.0,0.0,b'9887-6104',531.865,1749.2,1169.13,147.306,2103.89
7740,23.4909,37.8972,b'9887-9101',390.102,1066.54,707.371,140.431,1171.86
7741,0.0,0.0,b'9887-9102',380.079,1421.46,904.241,109.018,1910.98
7742,21.4255,38.1604,b'9888-12701',1973.15,6348.11,4205.72,535.647,8226.63
7743,12.9948,15.1838,b'9888-12702',303.238,911.567,583.523,107.832,1223.7
7744,73.6369,112.615,b'9888-12704',1221.6,2996.03,2046.06,427.385,3553.3
7745,0.0,0.0,b'9888-12705',1709.04,4128.29,2967.73,535.882,4942.33
7746,1.65722,2.98783,b'9888-1901',231.83,793.286,531.315,43.1136,1063.8
7747,-0.603078,3.85603,b'9888-1902',255.349,884.419,567.736,65.2857,1105.03
7748,23.1847,41.2784,b'9888-3701',729.808,1942.71,1381.67,195.615,2560.9
7749,3.75604,10.8643,b'9888-3702',1409.39,4536.08,3035.62,263.258,5654.81
7750,-0.50145,2.27107,b'9888-3703',221.899,773.611,516.106,43.9378,1025.58
7751,0.0840337,7.10116,b'9888-3704',398.736,1326.79,899.171,100.84,1841.35
7752,0.450083,2.56006,b'9888-6101',497.068,1688.49,1121.97,132.563,2301.86
7753,0.485862,6.45816,b'9888-6102',593.76,2009.01,1347.07,149.251,3045.18
7754,1.39704,-0.586577,b'9888-6103',206.145,765.775,509.498,43.7644,986.27
